state,yr,qtr,index_nsa,index_sa,Warning
NM,1998,1,139.22,139.39,
NM,1998,2,141.15,139.90,
NM,1998,3,142.42,141.38,
NM,1998,4,143.06,142.85,
NM,1999,1,143.63,143.79,
NM,1999,2,144.07,142.81,
NM,1999,3,144.92,143.87,
NM,1999,4,145.72,145.48,
NM,2000,1,144.57,144.71,
NM,2000,2,146.54,145.30,
NM,2000,3,147.02,145.96,
NM,2000,4,145.22,144.96,
NM,2001,1,148.23,148.35,
NM,2001,2,150.39,149.18,
NM,2001,3,151.42,150.32,
NM,2001,4,150.85,150.53,
NM,2002,1,152.55,152.66,
NM,2002,2,156.91,155.71,
NM,2002,3,158.92,157.73,
NM,2002,4,161.27,160.92,
NM,2003,1,162.63,162.74,
NM,2003,2,166.16,164.92,
NM,2003,3,169.29,168.00,
NM,2003,4,171.68,171.32,
NM,2004,1,174.00,174.12,
NM,2004,2,179.26,177.93,
NM,2004,3,183.66,182.24,
NM,2004,4,186.11,185.72,
NM,2005,1,192.20,192.30,
NM,2005,2,200.23,198.82,
NM,2005,3,207.97,206.37,
NM,2005,4,214.60,214.06,
NM,2006,1,220.49,220.61,
NM,2006,2,229.67,228.20,
NM,2006,3,234.62,232.75,
NM,2006,4,238.24,237.53,
NM,2007,1,240.19,240.38,
NM,2007,2,243.30,241.84,
NM,2007,3,242.91,240.86,
NM,2007,4,239.66,238.93,
NM,2008,1,240.23,240.51,
NM,2008,2,237.41,236.02,
NM,2008,3,235.03,232.89,
NM,2008,4,230.06,229.38,
NM,2009,1,223.01,223.41,
NM,2009,2,226.15,224.74,
NM,2009,3,223.28,221.20,
NM,2009,4,222.19,221.54,
NM,2010,1,220.27,220.78,
NM,2010,2,215.33,213.97,
NM,2010,3,213.55,211.47,
NM,2010,4,209.53,208.86,
NM,2011,1,203.65,204.31,
NM,2011,2,201.73,200.40,
NM,2011,3,203.01,201.00,
NM,2011,4,200.14,199.39,
NM,2012,1,197.75,198.60,
NM,2012,2,204.29,202.92,
NM,2012,3,204.92,202.83,
NM,2012,4,202.11,201.25,
NM,2013,1,205.07,206.13,
NM,2013,2,207.40,205.98,
NM,2013,3,209.49,207.30,
NM,2013,4,206.66,205.65,
NM,2014,1,205.20,206.48,
NM,2014,2,210.59,209.10,
NM,2014,3,210.08,207.82,
NM,2014,4,211.50,210.43,
NM,2015,1,209.41,210.85,
NM,2015,2,213.57,212.00,
NM,2015,3,219.84,217.44,
NM,2015,4,214.89,213.78,
NM,2016,1,212.47,213.98,
NM,2016,2,221.68,220.07,
NM,2016,3,220.76,218.35,
NM,2016,4,223.89,222.70,
NM,2017,1,223.71,225.27,
NM,2017,2,228.88,227.27,
NM,2017,3,232.18,229.70,
NM,2017,4,234.64,233.28,
NM,2018,1,232.43,234.01,
NM,2018,2,237.98,236.46,
NM,2018,3,242.19,239.57,
NM,2018,4,244.74,243.24,
NM,2019,1,244.27,245.92,
NM,2019,2,251.08,249.59,
NM,2019,3,257.04,254.25,
NM,2019,4,257.38,255.77,
NM,2020,1,262.83,264.50,
NM,2020,2,270.32,268.88,
NM,2020,3,279.65,276.55,
NM,2020,4,287.64,285.86,
NM,2021,1,296.62,298.40,
NM,2021,2,309.53,308.01,
NM,2021,3,324.13,320.45,
NM,2021,4,332.62,330.64,
NV,1991,1,100.00,100.00,
NV,1991,2,100.68,99.83,
NV,1991,3,100.58,99.91,
NV,1991,4,102.28,101.49,
NV,1992,1,102.85,102.87,
NV,1992,2,102.42,101.56,
NV,1992,3,103.96,103.21,
NV,1992,4,104.67,103.91,
NV,1993,1,103.87,103.92,
NV,1993,2,105.72,104.81,
NV,1993,3,105.91,105.04,
NV,1993,4,106.69,106.02,
NV,1994,1,107.38,107.45,
NV,1994,2,109.00,108.06,
NV,1994,3,110.45,109.42,
NV,1994,4,110.30,109.72,
NV,1995,1,110.32,110.39,
NV,1995,2,113.49,112.53,
NV,1995,3,114.08,112.90,
NV,1995,4,113.67,113.16,
NV,1996,1,113.92,113.96,
NV,1996,2,115.52,114.59,
NV,1996,3,115.95,114.72,
NV,1996,4,115.83,115.33,
NV,1997,1,116.30,116.29,
NV,1997,2,117.17,116.27,
NV,1997,3,118.68,117.45,
NV,1997,4,117.87,117.33,
NV,1998,1,117.00,116.92,
NV,1998,2,118.85,117.99,
NV,1998,3,119.59,118.41,
NV,1998,4,120.20,119.60,
NV,1999,1,120.78,120.64,
NV,1999,2,121.61,120.77,
NV,1999,3,123.43,122.28,
NV,1999,4,124.09,123.43,
NV,2000,1,124.31,124.10,
NV,2000,2,126.71,125.89,
NV,2000,3,127.09,125.90,
NV,2000,4,128.73,128.05,
NV,2001,1,130.99,130.79,
NV,2001,2,134.24,133.38,
NV,2001,3,136.52,135.15,
NV,2001,4,138.48,137.82,
NV,2002,1,140.57,140.41,
NV,2002,2,143.27,142.34,
NV,2002,3,147.40,145.77,
NV,2002,4,150.20,149.59,
NV,2003,1,153.42,153.34,
NV,2003,2,158.30,157.21,
NV,2003,3,166.35,164.34,
NV,2003,4,174.93,174.39,
NV,2004,1,186.51,186.49,
NV,2004,2,206.04,204.50,
NV,2004,3,222.64,219.80,
NV,2004,4,230.60,230.11,
NV,2005,1,239.90,239.95,
NV,2005,2,256.09,254.01,
NV,2005,3,261.05,257.51,
NV,2005,4,269.12,268.89,
NV,2006,1,273.72,273.85,
NV,2006,2,273.65,271.18,
NV,2006,3,271.34,267.55,
NV,2006,4,266.03,266.09,
NV,2007,1,263.44,263.62,
NV,2007,2,261.06,258.55,
NV,2007,3,251.59,247.89,
NV,2007,4,234.69,234.92,
NV,2008,1,217.02,217.35,
NV,2008,2,199.81,197.80,
NV,2008,3,184.76,181.82,
NV,2008,4,161.69,161.92,
NV,2009,1,150.08,150.51,
NV,2009,2,143.35,141.90,
NV,2009,3,135.57,133.14,
NV,2009,4,134.54,134.82,
NV,2010,1,131.48,132.07,
NV,2010,2,132.24,130.89,
NV,2010,3,130.52,127.95,
NV,2010,4,124.37,124.68,
NV,2011,1,118.56,119.19,
NV,2011,2,116.22,115.06,
NV,2011,3,115.69,113.32,
NV,2011,4,111.19,111.47,
NV,2012,1,111.30,111.89,
NV,2012,2,121.12,120.01,
NV,2012,3,127.50,124.86,
NV,2012,4,131.14,131.46,
NV,2013,1,138.54,139.10,
NV,2013,2,149.06,147.83,
NV,2013,3,158.10,154.99,
NV,2013,4,160.52,160.81,
NV,2014,1,164.60,164.97,
NV,2014,2,169.35,168.10,
NV,2014,3,174.80,171.74,
NV,2014,4,175.74,175.81,
NV,2015,1,180.43,180.56,
NV,2015,2,184.82,183.50,
NV,2015,3,193.46,190.60,
NV,2015,4,194.15,193.90,
NV,2016,1,199.67,199.59,
NV,2016,2,204.52,203.07,
NV,2016,3,208.30,205.63,
NV,2016,4,212.84,212.42,
NV,2017,1,215.43,215.16,
NV,2017,2,220.46,218.81,
NV,2017,3,229.28,226.64,
NV,2017,4,238.48,237.93,
NV,2018,1,243.74,243.40,
NV,2018,2,256.39,254.38,
NV,2018,3,261.86,258.86,
NV,2018,4,262.46,261.92,
NV,2019,1,268.09,267.83,
NV,2019,2,272.55,270.30,
NV,2019,3,274.40,271.09,
NV,2019,4,274.17,273.78,
NV,2020,1,281.07,280.90,
NV,2020,2,284.40,282.05,
NV,2020,3,294.66,290.78,
NV,2020,4,303.56,303.39,
NV,2021,1,315.97,315.81,
NV,2021,2,342.77,339.97,
NV,2021,3,366.09,361.07,
NV,2021,4,373.40,373.25,
NY,1991,1,100.00,100.00,
NY,1991,2,99.67,99.13,
NY,1991,3,100.19,99.24,
NY,1991,4,100.55,100.15,
NY,1992,1,101.11,101.18,
NY,1992,2,100.76,100.19,
NY,1992,3,101.54,100.51,
NY,1992,4,102.60,102.22,
NY,1993,1,99.75,99.94,
NY,1993,2,101.83,101.19,
NY,1993,3,101.60,100.45,
NY,1993,4,100.74,100.42,
NY,1994,1,99.45,99.82,
NY,1994,2,100.55,99.79,
NY,1994,3,100.57,99.33,
NY,1994,4,98.73,98.46,
NY,1995,1,98.00,98.53,
NY,1995,2,99.49,98.63,
NY,1995,3,100.33,98.99,
NY,1995,4,98.54,98.31,
NY,1996,1,99.04,99.73,
NY,1996,2,99.87,98.95,
NY,1996,3,100.44,99.03,
NY,1996,4,99.24,99.00,
NY,1997,1,98.66,99.40,
NY,1997,2,101.35,100.45,
NY,1997,3,102.01,100.56,
NY,1997,4,101.62,101.30,
NY,1998,1,101.40,102.19,
NY,1998,2,104.97,104.10,
NY,1998,3,107.47,105.96,
NY,1998,4,108.22,107.78,
NY,1999,1,108.67,109.46,
NY,1999,2,112.80,112.00,
NY,1999,3,116.16,114.56,
NY,1999,4,117.61,117.04,
NY,2000,1,118.99,119.75,
NY,2000,2,122.78,122.07,
NY,2000,3,126.99,125.29,
NY,2000,4,129.23,128.52,
NY,2001,1,130.55,131.20,
NY,2001,2,135.16,134.54,
NY,2001,3,139.89,138.12,
NY,2001,4,142.63,141.78,
NY,2002,1,145.38,145.94,
NY,2002,2,150.67,150.08,
NY,2002,3,156.72,154.85,
NY,2002,4,159.41,158.42,
NY,2003,1,164.43,164.95,
NY,2003,2,167.94,167.27,
NY,2003,3,174.29,172.35,
NY,2003,4,178.97,177.86,
NY,2004,1,182.05,182.58,
NY,2004,2,188.17,187.29,
NY,2004,3,192.99,190.95,
NY,2004,4,198.14,196.97,
NY,2005,1,200.77,201.38,
NY,2005,2,204.76,203.61,
NY,2005,3,212.63,210.42,
NY,2005,4,213.82,212.69,
NY,2006,1,214.69,215.37,
NY,2006,2,218.16,216.80,
NY,2006,3,217.64,215.30,
NY,2006,4,216.70,215.73,
NY,2007,1,214.83,215.53,
NY,2007,2,219.04,217.59,
NY,2007,3,218.99,216.55,
NY,2007,4,216.93,216.07,
NY,2008,1,214.05,214.80,
NY,2008,2,213.81,212.38,
NY,2008,3,213.86,211.33,
NY,2008,4,207.88,207.15,
NY,2009,1,205.55,206.32,
NY,2009,2,204.96,203.61,
NY,2009,3,205.46,202.86,
NY,2009,4,204.35,203.70,
NY,2010,1,202.51,203.35,
NY,2010,2,204.06,202.76,
NY,2010,3,203.73,200.97,
NY,2010,4,202.81,202.22,
NY,2011,1,197.22,198.17,
NY,2011,2,198.75,197.43,
NY,2011,3,199.82,197.04,
NY,2011,4,195.33,194.72,
NY,2012,1,194.60,195.72,
NY,2012,2,197.23,195.84,
NY,2012,3,199.23,196.38,
NY,2012,4,197.41,196.79,
NY,2013,1,196.98,198.27,
NY,2013,2,201.14,199.64,
NY,2013,3,203.62,200.67,
NY,2013,4,202.22,201.54,
NY,2014,1,200.01,201.45,
NY,2014,2,203.75,202.21,
NY,2014,3,205.54,202.53,
NY,2014,4,205.41,204.68,
NY,2015,1,204.56,206.10,
NY,2015,2,208.77,207.19,
NY,2015,3,212.33,209.25,
NY,2015,4,210.53,209.70,
NY,2016,1,209.88,211.46,
NY,2016,2,216.69,215.09,
NY,2016,3,219.69,216.50,
NY,2016,4,220.90,220.06,
NY,2017,1,220.24,221.76,
NY,2017,2,226.37,224.76,
NY,2017,3,232.74,229.48,
NY,2017,4,232.88,231.98,
NY,2018,1,234.52,235.91,
NY,2018,2,240.46,238.83,
NY,2018,3,245.40,242.16,
NY,2018,4,244.13,243.22,
NY,2019,1,244.30,245.44,
NY,2019,2,250.20,248.55,
NY,2019,3,253.89,250.78,
NY,2019,4,256.05,255.09,
NY,2020,1,257.60,258.53,
NY,2020,2,263.46,261.74,
NY,2020,3,272.82,269.72,
NY,2020,4,284.21,283.15,
NY,2021,1,291.30,292.09,
NY,2021,2,307.77,305.76,
NY,2021,3,317.78,314.40,
NY,2021,4,322.30,321.03,
OH,1991,1,100.00,100.00,
OH,1991,2,101.45,100.58,
OH,1991,3,101.91,101.12,
OH,1991,4,102.83,102.22,
OH,1992,1,104.20,104.23,
OH,1992,2,105.75,104.83,
OH,1992,3,106.90,106.07,
OH,1992,4,107.83,107.21,
OH,1993,1,108.00,108.05,
OH,1993,2,110.45,109.47,
OH,1993,3,111.98,111.07,
OH,1993,4,113.13,112.53,
OH,1994,1,113.60,113.64,
OH,1994,2,116.34,115.29,
OH,1994,3,117.20,116.23,
OH,1994,4,118.04,117.50,
OH,1995,1,118.96,118.93,
OH,1995,2,120.72,119.64,
OH,1995,3,122.26,121.20,
OH,1995,4,123.01,122.56,
OH,1996,1,124.19,124.11,
OH,1996,2,126.68,125.52,
OH,1996,3,127.51,126.39,
OH,1996,4,127.78,127.38,
OH,1997,1,128.21,128.09,
OH,1997,2,130.20,129.00,
OH,1997,3,131.33,130.12,
OH,1997,4,131.20,130.86,
OH,1998,1,132.63,132.52,
OH,1998,2,134.76,133.47,
OH,1998,3,135.95,134.69,
OH,1998,4,136.87,136.53,
OH,1999,1,138.48,138.41,
OH,1999,2,141.14,139.75,
OH,1999,3,142.72,141.38,
OH,1999,4,142.99,142.65,
OH,2000,1,143.91,143.93,
OH,2000,2,147.01,145.47,
OH,2000,3,148.24,146.85,
OH,2000,4,148.40,148.02,
OH,2001,1,149.30,149.44,
OH,2001,2,152.49,150.80,
OH,2001,3,153.22,151.79,
OH,2001,4,153.63,153.20,
OH,2002,1,154.74,155.02,
OH,2002,2,157.29,155.47,
OH,2002,3,158.84,157.30,
OH,2002,4,159.38,158.94,
OH,2003,1,159.81,160.24,
OH,2003,2,163.63,161.66,
OH,2003,3,164.63,162.91,
OH,2003,4,164.78,164.40,
OH,2004,1,165.35,165.95,
OH,2004,2,169.13,167.00,
OH,2004,3,170.34,168.37,
OH,2004,4,169.93,169.67,
OH,2005,1,170.11,170.96,
OH,2005,2,174.58,172.23,
OH,2005,3,174.98,172.70,
OH,2005,4,173.99,173.87,
OH,2006,1,173.43,174.60,
OH,2006,2,176.96,174.42,
OH,2006,3,176.39,173.73,
OH,2006,4,173.07,173.11,
OH,2007,1,171.88,173.49,
OH,2007,2,174.69,171.96,
OH,2007,3,173.29,170.34,
OH,2007,4,168.04,168.18,
OH,2008,1,163.25,165.23,
OH,2008,2,165.55,162.79,
OH,2008,3,163.04,159.95,
OH,2008,4,156.34,156.52,
OH,2009,1,152.94,155.16,
OH,2009,2,158.74,155.97,
OH,2009,3,159.09,155.87,
OH,2009,4,156.20,156.34,
OH,2010,1,153.61,156.13,
OH,2010,2,156.16,153.41,
OH,2010,3,153.36,150.05,
OH,2010,4,149.95,150.08,
OH,2011,1,143.92,146.51,
OH,2011,2,148.34,145.69,
OH,2011,3,149.81,146.42,
OH,2011,4,146.66,146.87,
OH,2012,1,144.60,147.25,
OH,2012,2,152.08,149.31,
OH,2012,3,153.46,149.98,
OH,2012,4,150.24,150.55,
OH,2013,1,149.28,151.88,
OH,2013,2,156.57,153.71,
OH,2013,3,159.36,155.90,
OH,2013,4,156.51,156.84,
OH,2014,1,156.56,159.02,
OH,2014,2,162.48,159.56,
OH,2014,3,164.27,161.00,
OH,2014,4,163.16,163.38,
OH,2015,1,161.92,164.24,
OH,2015,2,169.07,166.09,
OH,2015,3,170.53,167.38,
OH,2015,4,169.34,169.51,
OH,2016,1,169.18,171.34,
OH,2016,2,176.64,173.64,
OH,2016,3,179.50,176.32,
OH,2016,4,178.42,178.63,
OH,2017,1,179.35,181.35,
OH,2017,2,186.93,183.88,
OH,2017,3,189.82,186.56,
OH,2017,4,188.86,189.16,
OH,2018,1,191.83,193.62,
OH,2018,2,198.37,195.31,
OH,2018,3,201.78,198.43,
OH,2018,4,200.92,201.19,
OH,2019,1,202.64,204.38,
OH,2019,2,210.55,207.34,
OH,2019,3,213.63,210.28,
OH,2019,4,213.50,213.67,
OH,2020,1,216.88,218.67,
OH,2020,2,226.03,222.57,
OH,2020,3,234.53,231.04,
OH,2020,4,240.65,240.68,
OH,2021,1,246.94,249.07,
OH,2021,2,263.61,259.40,
OH,2021,3,270.16,266.31,
OH,2021,4,273.26,273.25,
OK,1991,1,100.00,100.00,
OK,1991,2,100.77,100.18,
OK,1991,3,101.69,100.88,
OK,1991,4,102.38,101.42,
OK,1992,1,102.76,102.79,
OK,1992,2,102.74,102.12,
OK,1992,3,103.91,103.06,
OK,1992,4,105.40,104.42,
OK,1993,1,105.52,105.60,
OK,1993,2,108.12,107.42,
OK,1993,3,109.92,108.99,
OK,1993,4,111.53,110.55,
OK,1994,1,111.95,112.09,
OK,1994,2,114.33,113.52,
OK,1994,3,114.55,113.53,
OK,1994,4,115.87,114.94,
OK,1995,1,114.83,114.99,
OK,1995,2,116.60,115.69,
OK,1995,3,118.75,117.67,
OK,1995,4,118.89,118.02,
OK,1996,1,118.92,119.07,
OK,1996,2,121.23,120.26,
OK,1996,3,122.24,121.08,
OK,1996,4,122.37,121.59,
OK,1997,1,122.81,122.90,
OK,1997,2,124.56,123.54,
OK,1997,3,125.36,124.15,
OK,1997,4,125.98,125.26,
OK,1998,1,126.59,126.64,
OK,1998,2,129.68,128.60,
OK,1998,3,130.49,129.22,
OK,1998,4,132.84,132.16,
OK,1999,1,133.52,133.53,
OK,1999,2,136.00,134.83,
OK,1999,3,138.27,136.98,
OK,1999,4,138.45,137.72,
OK,2000,1,139.60,139.62,
OK,2000,2,141.94,140.68,
OK,2000,3,143.20,141.88,
OK,2000,4,144.24,143.49,
OK,2001,1,144.72,144.78,
OK,2001,2,147.84,146.46,
OK,2001,3,148.94,147.61,
OK,2001,4,149.26,148.46,
OK,2002,1,150.65,150.81,
OK,2002,2,152.56,151.03,
OK,2002,3,153.79,152.41,
OK,2002,4,155.68,154.87,
OK,2003,1,155.22,155.47,
OK,2003,2,158.85,157.13,
OK,2003,3,160.27,158.84,
OK,2003,4,161.20,160.40,
OK,2004,1,161.90,162.27,
OK,2004,2,166.05,164.16,
OK,2004,3,165.08,163.48,
OK,2004,4,167.89,167.18,
OK,2005,1,168.63,169.14,
OK,2005,2,173.55,171.47,
OK,2005,3,176.40,174.49,
OK,2005,4,177.80,177.23,
OK,2006,1,179.47,180.19,
OK,2006,2,184.61,182.30,
OK,2006,3,185.32,183.02,
OK,2006,4,185.68,185.29,
OK,2007,1,189.03,190.02,
OK,2007,2,191.35,188.78,
OK,2007,3,195.19,192.57,
OK,2007,4,193.77,193.46,
OK,2008,1,191.46,192.71,
OK,2008,2,195.24,192.46,
OK,2008,3,194.39,191.68,
OK,2008,4,187.67,187.29,
OK,2009,1,189.56,191.11,
OK,2009,2,195.49,192.55,
OK,2009,3,195.52,192.78,
OK,2009,4,192.08,191.63,
OK,2010,1,189.56,191.27,
OK,2010,2,194.84,191.82,
OK,2010,3,193.48,190.79,
OK,2010,4,191.58,191.13,
OK,2011,1,182.93,184.56,
OK,2011,2,192.81,189.78,
OK,2011,3,189.15,186.53,
OK,2011,4,190.18,189.92,
OK,2012,1,186.92,188.33,
OK,2012,2,193.69,190.73,
OK,2012,3,197.07,194.37,
OK,2012,4,195.90,195.79,
OK,2013,1,198.16,199.39,
OK,2013,2,203.77,200.78,
OK,2013,3,202.88,199.99,
OK,2013,4,199.25,199.44,
OK,2014,1,203.86,204.81,
OK,2014,2,206.18,203.24,
OK,2014,3,208.75,205.73,
OK,2014,4,207.20,207.56,
OK,2015,1,213.32,214.14,
OK,2015,2,216.37,213.35,
OK,2015,3,218.80,215.62,
OK,2015,4,218.20,218.62,
OK,2016,1,216.19,216.92,
OK,2016,2,222.02,218.98,
OK,2016,3,223.98,220.86,
OK,2016,4,221.16,221.36,
OK,2017,1,224.42,225.28,
OK,2017,2,230.46,227.32,
OK,2017,3,232.24,229.09,
OK,2017,4,230.69,230.74,
OK,2018,1,230.24,231.14,
OK,2018,2,237.50,234.30,
OK,2018,3,239.68,236.50,
OK,2018,4,239.78,239.72,
OK,2019,1,243.26,244.22,
OK,2019,2,246.33,243.04,
OK,2019,3,249.41,246.15,
OK,2019,4,250.23,250.14,
OK,2020,1,254.23,255.13,
OK,2020,2,264.39,260.97,
OK,2020,3,267.48,263.98,
OK,2020,4,274.17,274.04,
OK,2021,1,281.21,282.18,
OK,2021,2,297.92,294.10,
OK,2021,3,312.49,308.41,
OK,2021,4,319.65,319.50,
OR,1991,1,100.00,100.00,
OR,1991,2,102.41,101.77,
OR,1991,3,104.36,103.72,
OR,1991,4,105.43,105.27,
OR,1992,1,108.28,108.27,
OR,1992,2,110.68,109.99,
OR,1992,3,113.20,112.50,
OR,1992,4,115.05,114.89,
OR,1993,1,116.68,116.66,
OR,1993,2,120.13,119.34,
OR,1993,3,122.95,122.22,
OR,1993,4,126.01,125.88,
OR,1994,1,128.80,128.74,
OR,1994,2,133.31,132.42,
OR,1994,3,135.84,135.02,
OR,1994,4,138.35,138.27,
OR,1995,1,141.78,141.70,
OR,1995,2,144.35,143.34,
OR,1995,3,147.09,146.18,
OR,1995,4,148.28,148.29,
OR,1996,1,151.00,150.88,
OR,1996,2,155.18,154.07,
OR,1996,3,157.39,156.35,
OR,1996,4,158.86,158.98,
OR,1997,1,162.08,161.95,
OR,1997,2,164.02,162.80,
OR,1997,3,165.89,164.77,
OR,1997,4,165.71,165.90,
OR,1998,1,166.48,166.36,
OR,1998,2,170.20,168.91,
OR,1998,3,171.37,170.18,
OR,1998,4,171.35,171.55,
OR,1999,1,173.14,173.08,
OR,1999,2,176.25,174.88,
OR,1999,3,177.21,175.95,
OR,1999,4,176.71,176.89,
OR,2000,1,179.19,179.22,
OR,2000,2,180.81,179.41,
OR,2000,3,182.21,180.85,
OR,2000,4,183.52,183.64,
OR,2001,1,185.78,185.92,
OR,2001,2,189.56,188.15,
OR,2001,3,191.87,190.33,
OR,2001,4,192.25,192.26,
OR,2002,1,194.72,195.02,
OR,2002,2,199.32,197.96,
OR,2002,3,202.84,201.00,
OR,2002,4,204.00,203.90,
OR,2003,1,207.23,207.81,
OR,2003,2,213.23,211.84,
OR,2003,3,216.94,214.69,
OR,2003,4,220.36,220.26,
OR,2004,1,224.91,225.85,
OR,2004,2,232.77,231.17,
OR,2004,3,242.40,239.65,
OR,2004,4,248.11,248.05,
OR,2005,1,255.09,256.48,
OR,2005,2,269.56,267.50,
OR,2005,3,285.95,282.47,
OR,2005,4,295.24,295.44,
OR,2006,1,303.36,305.19,
OR,2006,2,318.17,315.48,
OR,2006,3,326.26,322.14,
OR,2006,4,325.13,325.49,
OR,2007,1,331.10,333.47,
OR,2007,2,338.82,335.54,
OR,2007,3,336.04,331.75,
OR,2007,4,328.14,328.58,
OR,2008,1,319.76,322.31,
OR,2008,2,320.52,317.28,
OR,2008,3,313.09,308.99,
OR,2008,4,298.12,298.26,
OR,2009,1,292.41,295.31,
OR,2009,2,286.55,283.60,
OR,2009,3,282.16,278.05,
OR,2009,4,276.11,276.26,
OR,2010,1,266.05,269.04,
OR,2010,2,273.48,270.79,
OR,2010,3,261.74,257.49,
OR,2010,4,251.89,251.98,
OR,2011,1,242.07,245.27,
OR,2011,2,242.08,239.54,
OR,2011,3,247.42,243.08,
OR,2011,4,243.21,243.55,
OR,2012,1,238.94,242.26,
OR,2012,2,249.79,246.96,
OR,2012,3,260.59,255.91,
OR,2012,4,256.80,257.39,
OR,2013,1,264.81,268.60,
OR,2013,2,280.01,276.40,
OR,2013,3,284.95,279.95,
OR,2013,4,285.51,286.65,
OR,2014,1,287.57,291.36,
OR,2014,2,299.56,295.24,
OR,2014,3,305.32,300.45,
OR,2014,4,304.71,306.25,
OR,2015,1,307.68,311.27,
OR,2015,2,325.51,320.41,
OR,2015,3,333.29,328.63,
OR,2015,4,336.35,338.29,
OR,2016,1,344.24,347.58,
OR,2016,2,361.78,355.99,
OR,2016,3,367.90,363.33,
OR,2016,4,371.83,374.15,
OR,2017,1,374.15,377.01,
OR,2017,2,391.86,385.76,
OR,2017,3,397.17,392.58,
OR,2017,4,395.65,398.29,
OR,2018,1,407.99,410.48,
OR,2018,2,420.73,414.31,
OR,2018,3,423.82,419.20,
OR,2018,4,419.84,422.85,
OR,2019,1,425.53,427.45,
OR,2019,2,438.97,432.58,
OR,2019,3,443.77,439.05,
OR,2019,4,444.19,447.44,
OR,2020,1,455.33,457.05,
OR,2020,2,464.44,457.85,
OR,2020,3,482.29,477.21,
OR,2020,4,495.19,498.89,
OR,2021,1,521.03,522.70,
OR,2021,2,560.66,552.93,
OR,2021,3,579.27,573.19,
OR,2021,4,584.62,588.92,
PA,1991,1,100.00,100.00,
PA,1991,2,100.16,99.69,
PA,1991,3,100.51,99.96,
PA,1991,4,101.51,100.90,
PA,1992,1,101.83,101.88,
PA,1992,2,102.27,101.77,
PA,1992,3,102.51,101.91,
PA,1992,4,102.91,102.31,
PA,1993,1,102.30,102.43,
PA,1993,2,103.60,103.05,
PA,1993,3,103.93,103.22,
PA,1993,4,104.68,104.13,
PA,1994,1,104.23,104.45,
PA,1994,2,105.21,104.59,
PA,1994,3,105.78,104.97,
PA,1994,4,104.94,104.48,
PA,1995,1,103.51,103.78,
PA,1995,2,105.42,104.74,
PA,1995,3,105.75,104.86,
PA,1995,4,105.34,104.97,
PA,1996,1,104.95,105.26,
PA,1996,2,106.37,105.62,
PA,1996,3,107.02,106.08,
PA,1996,4,106.23,105.93,
PA,1997,1,106.32,106.64,
PA,1997,2,107.14,106.33,
PA,1997,3,107.67,106.71,
PA,1997,4,107.65,107.42,
PA,1998,1,107.57,107.88,
PA,1998,2,109.85,108.97,
PA,1998,3,110.32,109.35,
PA,1998,4,110.99,110.80,
PA,1999,1,111.47,111.79,
PA,1999,2,113.75,112.79,
PA,1999,3,115.20,114.18,
PA,1999,4,115.35,115.17,
PA,2000,1,116.39,116.75,
PA,2000,2,119.26,118.24,
PA,2000,3,120.40,119.28,
PA,2000,4,121.24,121.07,
PA,2001,1,122.74,123.18,
PA,2001,2,126.36,125.28,
PA,2001,3,128.66,127.39,
PA,2001,4,129.45,129.28,
PA,2002,1,131.28,131.82,
PA,2002,2,135.53,134.41,
PA,2002,3,138.77,137.26,
PA,2002,4,141.23,141.09,
PA,2003,1,143.10,143.73,
PA,2003,2,147.81,146.63,
PA,2003,3,152.07,150.29,
PA,2003,4,152.86,152.73,
PA,2004,1,156.26,157.01,
PA,2004,2,163.14,161.86,
PA,2004,3,168.06,165.99,
PA,2004,4,171.55,171.48,
PA,2005,1,173.39,174.22,
PA,2005,2,180.71,179.29,
PA,2005,3,187.62,185.27,
PA,2005,4,189.09,189.08,
PA,2006,1,191.66,192.57,
PA,2006,2,195.22,193.61,
PA,2006,3,198.03,195.59,
PA,2006,4,197.06,197.12,
PA,2007,1,198.05,198.94,
PA,2007,2,202.35,200.59,
PA,2007,3,201.54,199.17,
PA,2007,4,199.02,199.07,
PA,2008,1,196.76,197.71,
PA,2008,2,196.72,194.83,
PA,2008,3,195.23,193.02,
PA,2008,4,189.78,189.85,
PA,2009,1,186.95,187.98,
PA,2009,2,189.08,187.04,
PA,2009,3,189.00,186.89,
PA,2009,4,188.42,188.52,
PA,2010,1,187.20,188.48,
PA,2010,2,188.41,186.11,
PA,2010,3,185.86,183.71,
PA,2010,4,183.76,183.96,
PA,2011,1,180.03,181.49,
PA,2011,2,183.74,181.27,
PA,2011,3,182.80,180.57,
PA,2011,4,178.38,178.68,
PA,2012,1,177.71,179.40,
PA,2012,2,183.32,180.64,
PA,2012,3,183.32,180.93,
PA,2012,4,182.37,182.81,
PA,2013,1,182.25,184.15,
PA,2013,2,188.62,185.73,
PA,2013,3,190.14,187.53,
PA,2013,4,187.30,187.88,
PA,2014,1,185.73,187.72,
PA,2014,2,193.00,190.01,
PA,2014,3,193.23,190.51,
PA,2014,4,190.67,191.35,
PA,2015,1,189.50,191.44,
PA,2015,2,196.83,193.81,
PA,2015,3,198.33,195.60,
PA,2015,4,196.43,197.15,
PA,2016,1,196.82,198.65,
PA,2016,2,203.45,200.40,
PA,2016,3,205.68,202.98,
PA,2016,4,203.72,204.45,
PA,2017,1,205.01,206.68,
PA,2017,2,212.13,209.07,
